 (6.389617919921875000e-03-6.309300661087036133e-04j)
 (6.390333175659179688e-03-6.320625543594360352e-04j)
 (6.388902664184570312e-03-6.341785192489624023e-04j)
 (6.388187408447265625e-03-6.361305713653564453e-04j)
 (6.387591361999511719e-03-6.360411643981933594e-04j)
 (6.386637687683105469e-03-6.344318389892578125e-04j)
 (6.386876106262207031e-03-6.332695484161376953e-04j)
 (6.388545036315917969e-03-6.328821182250976562e-04j)
 (6.391525268554687500e-03-6.297379732131958008e-04j)
 (6.394982337951660156e-03-6.261616945266723633e-04j)
 (6.396889686584472656e-03-6.258785724639892578e-04j)
 (6.397247314453125000e-03-6.265640258789062500e-04j)
 (6.397604942321777344e-03-6.269216537475585938e-04j)
 (6.398320198059082031e-03-6.271898746490478516e-04j)
 (6.397724151611328125e-03-6.278306245803833008e-04j)
 (6.397247314453125000e-03-6.277263164520263672e-04j)
 (6.396889686584472656e-03-6.269365549087524414e-04j)
 (6.397724151611328125e-03-6.269365549087524414e-04j)
 (6.398677825927734375e-03-6.275922060012817383e-04j)
 (6.399393081665039062e-03-6.283074617385864258e-04j)
 (6.399869918823242188e-03-6.287097930908203125e-04j)
 (6.400227546691894531e-03-6.288588047027587891e-04j)
 (6.400227546691894531e-03-6.283968687057495117e-04j)
 (6.400346755981445312e-03-6.271898746490478516e-04j)
 (6.400704383850097656e-03-6.260573863983154297e-04j)
 (6.401062011718750000e-03-6.257593631744384766e-04j)
 (6.400942802429199219e-03-6.257742643356323242e-04j)
 (6.400346755981445312e-03-6.260424852371215820e-04j)
 (6.399631500244140625e-03-6.259977817535400391e-04j)
 (6.399273872375488281e-03-6.257593631744384766e-04j)
 (6.399035453796386719e-03-6.252676248550415039e-04j)
 (6.398558616638183594e-03-6.247162818908691406e-04j)
 (6.397724151611328125e-03-6.243735551834106445e-04j)
 (6.397604942321777344e-03-6.240904331207275391e-04j)
 (6.397724151611328125e-03-6.232857704162597656e-04j)
 (6.397604942321777344e-03-6.224960088729858398e-04j)
 (6.396532058715820312e-03-6.218999624252319336e-04j)
 (6.395936012268066406e-03-6.212592124938964844e-04j)
 (6.395936012268066406e-03-6.204843521118164062e-04j)
 (6.396055221557617188e-03-6.200224161148071289e-04j)
 (6.396055221557617188e-03-6.198883056640625000e-04j)
 (6.395936012268066406e-03-6.197094917297363281e-04j)
 (6.395339965820312500e-03-6.193071603775024414e-04j)
 (6.394982337951660156e-03-6.184726953506469727e-04j)
 (6.394386291503906250e-03-6.174296140670776367e-04j)
 (6.393909454345703125e-03-6.164908409118652344e-04j)
 (6.393671035766601562e-03-6.158053874969482422e-04j)
 (6.393551826477050781e-03-6.153285503387451172e-04j)
 (6.393671035766601562e-03-6.150007247924804688e-04j)
 (6.393671035766601562e-03-6.145089864730834961e-04j)
 (6.393671035766601562e-03-6.134063005447387695e-04j)
 (6.393909454345703125e-03-6.120800971984863281e-04j)
 (6.393313407897949219e-03-6.112903356552124023e-04j)
 (6.392955780029296875e-03-6.110072135925292969e-04j)
 (6.392955780029296875e-03-6.107985973358154297e-04j)
 (6.392717361450195312e-03-6.102621555328369141e-04j)
 (6.392359733581542969e-03-6.094425916671752930e-04j)
 (6.391882896423339844e-03-6.087422370910644531e-04j)
 (6.391644477844238281e-03-6.079971790313720703e-04j)
 (6.391644477844238281e-03-6.072521209716796875e-04j)
 (6.392002105712890625e-03-6.064623594284057617e-04j)
 (6.392240524291992188e-03-6.055533885955810547e-04j)
 (6.392240524291992188e-03-6.045401096343994141e-04j)
 (6.392240524291992188e-03-6.036609411239624023e-04j)
 (6.392240524291992188e-03-6.028711795806884766e-04j)
 (6.392359733581542969e-03-6.023943424224853516e-04j)
 (6.392598152160644531e-03-6.020814180374145508e-04j)
 (6.392717361450195312e-03-6.014108657836914062e-04j)
 (6.392598152160644531e-03-6.003081798553466797e-04j)
 (6.392240524291992188e-03-5.992949008941650391e-04j)
 (6.392002105712890625e-03-5.986690521240234375e-04j)
 (6.392002105712890625e-03-5.980730056762695312e-04j)
 (6.392240524291992188e-03-5.975067615509033203e-04j)
 (6.392359733581542969e-03-5.968958139419555664e-04j)
 (6.392240524291992188e-03-5.963444709777832031e-04j)
 (6.392002105712890625e-03-5.958229303359985352e-04j)
 (6.392240524291992188e-03-5.951523780822753906e-04j)
 (6.392359733581542969e-03-5.943626165390014648e-04j)
 (6.392598152160644531e-03-5.936324596405029297e-04j)
 (6.392598152160644531e-03-5.928874015808105469e-04j)
 (6.392598152160644531e-03-5.921125411987304688e-04j)
 (6.392240524291992188e-03-5.915462970733642578e-04j)
 (6.392240524291992188e-03-5.910545587539672852e-04j)
 (6.392717361450195312e-03-5.903393030166625977e-04j)
 (6.393194198608398438e-03-5.895495414733886719e-04j)
 (6.393313407897949219e-03-5.889981985092163086e-04j)
 (6.393313407897949219e-03-5.885660648345947266e-04j)
 (6.393313407897949219e-03-5.879253149032592773e-04j)
 (6.393194198608398438e-03-5.872547626495361328e-04j)
 (6.392717361450195312e-03-5.867481231689453125e-04j)
 (6.392598152160644531e-03-5.863457918167114258e-04j)
 (6.392955780029296875e-03-5.857795476913452148e-04j)
 (6.393313407897949219e-03-5.850493907928466797e-04j)
 (6.393313407897949219e-03-5.843192338943481445e-04j)
 (6.393551826477050781e-03-5.836337804794311523e-04j)
 (6.393551826477050781e-03-5.830079317092895508e-04j)
 (6.393671035766601562e-03-5.826056003570556641e-04j)
 (6.393909454345703125e-03-5.820840597152709961e-04j)
 (6.393909454345703125e-03-5.813837051391601562e-04j)
 (6.393909454345703125e-03-5.808323621749877930e-04j)
 (6.393909454345703125e-03-5.804747343063354492e-04j)
 (6.393909454345703125e-03-5.800724029541015625e-04j)
 (6.393909454345703125e-03-5.794912576675415039e-04j)
 (6.393909454345703125e-03-5.787909030914306641e-04j)
 (6.394028663635253906e-03-5.782097578048706055e-04j)
 (6.393909454345703125e-03-5.777180194854736328e-04j)
 (6.393909454345703125e-03-5.772262811660766602e-04j)
 (6.393909454345703125e-03-5.767643451690673828e-04j)
 (6.393671035766601562e-03-5.761981010437011719e-04j)
 (6.393671035766601562e-03-5.755871534347534180e-04j)
 (6.393909454345703125e-03-5.750507116317749023e-04j)
 (6.393909454345703125e-03-5.746185779571533203e-04j)
 (6.393909454345703125e-03-5.741566419601440430e-04j)
 (6.393909454345703125e-03-5.734860897064208984e-04j)
 (6.393909454345703125e-03-5.728006362915039062e-04j)
 (6.394028663635253906e-03-5.722641944885253906e-04j)
 (6.394267082214355469e-03-5.719065666198730469e-04j)
 (6.394386291503906250e-03-5.714297294616699219e-04j)
 (6.394386291503906250e-03-5.708038806915283203e-04j)
 (6.394386291503906250e-03-5.704164505004882812e-04j)
 (6.394386291503906250e-03-5.702376365661621094e-04j)
 (6.394267082214355469e-03-5.699545145034790039e-04j)
 (6.393909454345703125e-03-5.694031715393066406e-04j)
 (6.394028663635253906e-03-5.687773227691650391e-04j)
 (6.394386291503906250e-03-5.681216716766357422e-04j)
 (6.394267082214355469e-03-5.675256252288818359e-04j)
 (6.394028663635253906e-03-5.670487880706787109e-04j)
 (6.394028663635253906e-03-5.664527416229248047e-04j)
 (6.394028663635253906e-03-5.659013986587524414e-04j)
 (6.394028663635253906e-03-5.654990673065185547e-04j)
 (6.394028663635253906e-03-5.650520324707031250e-04j)
